RefId,IsBadBuy
83840,2.388594459635199e-10
83841,3.5419343921331175e-12
83842,7.916093797711925e-12
83843,2.4321266542796077e-10
83844,6.134969870509998e-10
83845,1.13957259149844e-10
83846,8.956051190701776e-13
83847,0.001816288571103441
83848,8.092563810096119e-14
83849,2.272155409737123e-10
83850,1.7480508077816537e-10
83851,1.317700342270028e-8
83852,2.7362246916396263e-8
83853,2.996659223100869e-11
83854,9.278526286469876e-11
83855,3.7126774411981264e-13
83856,4.9559270235029155e-12
83857,2.407943860433701e-9
83858,1.65575817173773e-13
83859,1.6112331981128224e-13
83860,2.081567298682951e-9
83861,2.322423304365351e-13
83862,5.430973486253036e-13
83863,2.6671571123808687e-6
83864,1.9857724872612873e-10
83865,5.446828156053199e-13
83866,7.698170036643666e-10
83867,2.916877223785175e-11
83868,1.8682704470501787e-11
83869,9.811171977314962e-9
83870,4.004601385892954e-11
83871,2.987708273941406e-13
83872,2.1930850977685009e-10
83873,1.0547642193300843e-8
83874,1.8656128064381595e-9
83875,5.234228590094615e-10
83876,3.444580594671924e-11
83877,5.038806303858828e-11
83878,1.830461919518974e-7
83879,1.3474975653666954e-11
83880,5.833153250787202e-12
83881,1.758242156829028e-11
83882,2.5083889755078956e-12
83883,6.060870383067859e-10
83884,4.750203839283195e-13
83885,1.3863889403436038e-10
83886,9.468808231764797e-10
83887,7.287195105665492e-12
83888,2.08591305245156e-10
83889,1.371691458122778e-9
83890,2.4345587093058143e-11
83891,3.4790478815661613e-11
83892,4.062633917031634e-36
83893,1.0383540491646132e-12
83894,5.2891836451646265e-9
83895,3.3333363361218696e-10
83896,4.5826959039110794e-8
83897,2.7821514182317597e-9
83898,1.4336983315419093e-11
83899,5.0735625389494476e-11
83900,2.86255280674984e-9
83901,2.6162626028942e-12
83902,2.2652877814131422e-13
83903,1.8199650097627143e-11
83904,5.737512540528631e-11
83905,4.113467282230405e-9
83906,5.303926485147279e-12
83907,8.767443726347559e-12
83908,3.14128369806565e-10
83909,1.2422893617482707e-11
83910,1.8622950623206968e-13
83911,9.227269239389748e-7
83912,2.284411701325406e-11
83913,3.2855375885348483e-10
83914,1.4036837429774837e-10
83915,1.1996647482329037e-11
83916,1.2424282729614157e-9
83917,5.542859617911463e-13
83918,1.3620804720973586e-9
83919,2.039011605340841e-12
83920,4.086995841044021e-12
83921,2.793388904175532e-12
83922,7.800699462887365e-12
83923,1.1235325876137992e-8
83924,4.76893119076895e-9
83925,5.026433569600731e-5
83926,2.6572517201336697e-7
83927,1.1915350450810618e-11
83928,1.1338035563502506e-10
83929,2.021773403588346e-10
83930,5.593019869809973e-11
83931,3.1494741463309943e-10
83932,2.894926018413598e-11
83933,2.080389933374491e-11
83934,2.741973623999662e-10
83935,2.401026358225504e-10
83936,6.076602925965937e-9
83937,2.633570017938406e-10
83938,4.0000852700499755e-11
83939,6.298632927482202e-7
83940,7.882902032491999e-10
83941,3.077404144011822e-10
83942,6.27507718680953e-11
83943,4.4010551938304554e-9
83944,1.6375080530228976e-10
83945,2.3161595738769866e-10
83946,3.993864189426039e-11
83947,4.542119013948858e-11
83948,5.2858985297408286e-11
83949,1.7708813270104865e-11
83950,6.1146750130977775e-9
83951,2.5788792784127073e-10
83952,3.5567227106842934e-10
83953,2.4763178640246074e-8
83954,9.54010001288414e-6
83955,1.7390621068818353e-10
83956,4.273103841818106e-10
83957,3.91117203943017e-10
83958,4.138603973652413e-12
83959,9.34843580602824e-9
83960,3.2322140980733355e-9
83961,8.095597011540934e-7
83962,9.4478190292603e-10
83963,1.427018973776765e-12
83964,1.2167408705471529e-11
83965,1.8892913098299578e-9
83966,9.070030424287772e-11
83967,1.9506319532638483e-10
83968,3.43350452886235e-10
83969,3.32217402976111e-11
83970,0.0010552445190334938
83971,1.2878610284259122e-5
83972,2.7509551952923854e-6
83973,7.332333541892692e-6
83974,5.498609505926657e-6
83975,4.3031750827895905e-11
83976,2.888095772413203e-10
83977,2.932444650669256e-4
83978,1.2727276670825446e-13
83979,2.1766189832947357e-5
83980,1.5816807924616558e-10
83981,9.614168490102104e-6
83982,2.3704635640949254e-5
83983,3.1371930774021707e-10
83984,5.504641054248438e-9
83985,5.931028483982346e-10
83986,3.149534715367062e-10
83987,3.6447323564896473e-10
83988,1.1647141568098927e-9
83989,1.0290817755595852e-11
83990,1.1582661963558568e-9
83991,5.02947432658887e-4
83992,6.5520391540340285e-12
83993,9.398149809188343e-6
83994,5.8567916969678e-10
83995,5.3199838864720646e-9
83996,2.4435941243275515e-7
83997,3.5561295335284472e-9
83998,3.8358536076325395e-11
83999,3.325362847794364e-11
84000,4.369008655167423e-11
84001,1.425922837589562e-10
84002,1.2302228183670153e-11
84003,1.4835362592345502e-8
84004,1.8154253264350092e-11
84005,8.089175361920598e-8
84006,2.2791417634413613e-9
84007,6.176104844765741e-12
84008,5.44838430919482e-6
84009,3.6524461096134294e-13
84010,1.3600697535826241e-10
84011,0.0018445047612438829
84012,1.0696829832771497e-13
84013,6.7346982433575565e-12
84014,4.994223363285535e-10
84015,8.495403648537754e-12
84016,2.2161317678102886e-6
84017,1.4721357992868865e-9
84018,2.6217577496333375e-11
84019,5.2862550534828376e-11
84020,2.8989535556344513e-10
84021,1.7806202528658163e-5
84022,5.51323297067284e-12
84023,3.81462758725319e-12
84024,1.922982826218409e-10
84025,7.695160990215919e-13
84026,1.9932307555574586e-14
84027,5.383965082530715e-12
84028,2.1868711968390777e-11
84029,1.0173927511299553e-5
84030,4.5597891398918034e-14
84031,3.4230610681416904e-12
84032,1.9179081534473167e-11
84033,8.654642095171811e-5
84034,2.746831275045124e-9
84035,1.7671884020902112e-11
84036,1.7573552459545792e-13
84037,6.16502420432635e-12
84038,1.0989430336468451e-11
84039,2.1621847779101617e-10
84040,3.893978406077856e-8
84041,4.332852081562766e-4
84042,6.518048535505887e-12
84043,2.284592586558154e-11
84044,9.154729309867285e-8
84045,6.037399425802912e-11
84046,2.4050162162521515e-9
84047,6.959246991428293e-12
84048,1.3399765087994243e-11
84049,1.0488982383842564e-7
84050,1.0652004466929013e-10
84051,1.985372968801686e-4
84052,4.704271093014046e-9
84053,8.51250598743253e-11
84054,2.9185251113710583e-11
84055,2.9833827259602516e-10
84056,1.1068565175925932e-11
84057,3.1626780665402775e-11
84058,1.2968924891234065e-11
84059,1.9179832568089727e-10
84060,1.3912335105417714e-11
84061,1.606609678560881e-13
84062,2.1356726572365354e-4
84063,3.0222801302450105e-10
84064,1.093308713006694e-11
84065,3.6162541432303644e-10
84066,2.387492635454765e-10
84067,1.1732685062028473e-10
84068,1.994826943494292e-11
84069,7.218894141718893e-12
84070,1.774493323753732e-12
84071,9.547467134239403e-12
84072,2.3334710897391622e-11
84073,1.6556819227838387e-12
84074,1.9835191601007478e-14
84075,2.0176305889366193e-13
84076,6.121393182728666e-12
84077,1.765683759914844e-9
84078,2.361265450141767e-10
84079,8.49576158054607e-4
84080,1.1615508354762094e-9
84081,1.8576459185033485e-5
84082,9.245078268599307e-5
84083,6.068225612125516e-12
84084,0.0038800398746964763
84085,5.439264562554166e-12
84086,4.111505458102071e-11
84087,2.149349764946326e-10
84088,3.0526114353494973e-10
84089,3.960793683546369e-10
84090,2.6320142412091615e-10
84091,8.279465541602524e-11
84092,7.838851875219375e-11
84093,6.34226168852256e-14
84094,1.4405456357603538e-10
84095,7.688762250708006e-12
84096,1.6541512708136955e-8
84097,7.976986206884472e-6
84098,2.5540408661201513e-11
84099,7.741435694165259e-8
84100,1.5108059175866796e-7
84101,1.8063556325355252e-11
84102,3.0951734880444576e-9
84103,4.286588815713933e-12
84104,5.763307675455217e-8
84105,1.2362845702683429e-7
84106,2.538946096993165e-10
84107,6.12213153772914e-8
84108,1.3711719508791629e-11
84109,3.6416189768761864e-6
84110,6.544681966883811e-6
84111,1.7194071797672464e-6
84112,5.340030669715355e-11
84113,2.832346286258742e-4
84114,2.0881232701538347e-10
84115,1.0683179017907276e-9
84116,3.352146472479647e-10
84117,3.46196097598255e-11
84118,1.8110042010198926e-10
84119,5.590450618854808e-9
84120,2.514366424503618e-7
84121,1.0413041155147958e-9
84122,3.355791306672849e-5
84123,1.3148138972366476e-10
84124,1.6375530024133252e-10
84125,3.1633614944183677e-6
84126,1.3110689771741158e-11
84127,7.0539725830584926e-9
84128,0.013560104811475258
84129,2.2651097457871416e-9
84130,4.736373628802737e-4
84131,1.1072057236336328e-10
84132,9.580623264472799e-11
84133,2.5051499738077672e-5
84134,8.42440586269712e-12
84135,6.854212218871202e-6
84136,3.6447509301462066e-13
84137,5.996066314656062e-11
84138,1.722058346714667e-8
84139,1.9161878200515817e-13
84140,5.155896354734374e-9
84141,1.0407649650991112e-10
84142,3.4022739913728365e-11
84143,4.13985098423924e-9
84144,8.687924529968925e-11
84145,9.531967333544778e-12
84146,1.4313777042297697e-10
84147,3.772382221897979e-13
84148,9.756331197497986e-11
84149,3.882883353711962e-5
84150,5.821432283526451e-10
84151,6.709833231526446e-10
84152,2.038665956828359e-9
84153,6.627052906144644e-8
84154,3.04753803256479e-6
84155,1.8082832523762898e-10
84156,4.55999706369798e-6
84157,2.6501905642802983e-10
84158,3.368681247628747e-11
84159,8.401730821128782e-10
84160,1.8996007216586455e-10
84161,1.0216069431040233e-11
84162,4.397240909006026e-6
84163,3.828342369379329e-11
84164,7.859958509858385e-12
84165,8.74450869287518e-10
84166,1.6148342023882265e-11
84167,2.106038198958138e-8
84168,6.156379553282324e-11
84169,8.429118668027106e-13
84170,1.843737482904616e-11
84171,7.587356551635689e-9
84172,2.961881622071308e-10
84173,3.1259224907739273e-10
84174,2.7448519957290083e-12
84175,2.945948204400079e-10
84176,9.489803102464333e-12
84177,1.1555162130935912e-10
84178,6.134696800314381e-11
84179,1.9682149695230507e-9
84180,1.0162050970704498e-10
84181,1.7444165894721548e-11
84182,2.778497897697039e-10
84183,1.4929367295167218e-10
84184,1.7977007853741662e-12
84185,1.880959572463701e-9
84186,5.8285779349185386e-9
84187,9.83527423081236e-12
84188,8.748189055753486e-12
84189,3.694576227015435e-11
84190,8.030647721461997e-11
84191,1.1281360956714943e-5
84192,1.7172047111243413e-10
84193,5.50570066329763e-10
84194,7.440018661765273e-14
84195,1.076053155948243e-9
84196,4.610116711191455e-5
84197,2.0363428464324346e-9
84198,4.21978145410273e-12
84199,2.529337423502806e-6
84200,1.7834312701819808e-10
84201,2.5436409227637e-4
84202,1.4464019196412304e-10
84203,7.268969226540576e-4
84204,6.346724714727065e-12
84205,1.2123993313846126e-10
84206,1.4089848730663126e-10
84207,8.947387289937019e-10
84208,9.31855055128982e-12
84209,5.293765859839418e-10
84210,8.525414287252989e-11
84211,1.6169972649271376e-11
84212,2.7801780747208985e-12
84213,7.417395172548676e-10
84214,2.0572175471431903e-6
84215,4.331757525117945e-10
84216,4.527815849388718e-12
84217,2.765793100055108e-12
84218,4.4823803674731356e-10
84219,4.377245685395592e-12
84220,6.443029425684092e-13
84221,8.909564185214673e-11
84222,4.3382603000376624e-10
84223,4.373820187559403e-10
84224,6.574804167334807e-11
84225,1.0747496594109017e-12
84226,3.1386365473076035e-10
84227,5.821836133771361e-10
84228,9.264845708598353e-12
84229,6.102102239351824e-5
84230,1.2764694701685835e-11
84231,6.969770333074676e-9
84232,7.714749317309277e-13
84233,1.9491480630991272e-11
84234,6.7070823147299035e-12
84235,1.288489819978142e-10
84236,7.186366885960707e-8
84237,1.0651786631856906e-5
84238,1.504435219012869e-6
84239,4.0470569924758646e-11
84240,2.4775306260818438e-12
84241,1.8221835325460208e-11
84242,1.781642639394562e-5
84243,8.590895184309442e-6
84244,1.0504405362030163e-9
84245,8.976086624883416e-12
84246,1.064486438251924e-11
84247,9.566764790879011e-10
84248,4.6666386288655126e-5
84249,9.458332877153123e-10
84250,4.5543916278550126e-10
84251,1.991318256032e-9
84252,6.511510622294343e-6
84253,7.804819335960898e-11
84254,1.1740857073276138e-12
84255,1.3166063909824984e-11
84256,5.646873178203312e-10
84257,1.9589461118750245e-10
84258,7.766935486393198e-11
84259,4.783503747110155e-12
84260,1.535056687304916e-10
84261,2.137726849470826e-4
84262,1.1714092821609281e-12
84263,8.042352001408634e-11
84264,4.2241122378122255e-12
84265,1.6169008668711182e-10
84266,1.6360284552010823e-8
84267,3.305447501770172e-11
84268,1.3867269297622638e-11
84269,4.718931207832822e-11
84270,1.203951468302681e-11
84271,5.821813179092176e-11
84272,9.696943412118869e-11
84273,3.545272464906889e-5
84274,9.90010969314837e-11
84275,1.7688832480014645e-10
84276,5.237399900729932e-5
84277,1.3738299855376276e-10
84278,3.1705196593793934e-11
84279,0.005028404909036667
84280,3.1356721386308296e-11
84281,7.09982651825588e-11
84282,8.499589769939253e-7
84283,1.2847781814421414e-8
84284,7.797071236017999e-11
84285,1.33839851921959e-11
84286,3.879012682326937e-9
84287,3.440577262082165e-8
84288,8.789976958107529e-10
84289,1.1526069672505167e-9
84290,2.1448406680166747e-12
84291,5.5631188250259036e-11
84292,9.929047178008125e-11
84293,4.792849101028574e-11
84294,1.1106548225334949e-13
84295,1.0578337804875444e-5
84296,1.1538671713161074e-10
84297,2.5961857972962357e-10
84298,3.353873645537311e-11
84299,2.5763728960313433e-10
84300,2.2275544400787173e-12
84301,8.786398431042369e-11
84302,7.55858425060422e-10
84303,4.91800843908588e-11
84304,4.3010905805470445e-9
84305,7.561289257393382e-10
84306,3.555358920923926e-11
84307,2.059553728681966e-8
84308,0.008448269157703388
84309,2.0103444158276288e-9
84310,1.3899449450034175e-4
84311,6.6404057739512005e-9
84312,3.4182632308649276e-9
84313,2.7656546720419926e-10
84314,2.50459230168357e-10
84315,1.1225682864368136e-10
84316,5.424792221597527e-9
84317,9.479069218469207e-11
84318,8.801693190833673e-10
84319,4.118450834263307e-12
84320,3.152783420829326e-4
84321,4.491981592141846e-10
84322,1.7022659856099422e-4
84323,7.409213703082018e-9
84324,5.3095834766972e-12
84325,7.466556380719309e-11
84326,1.707855343369382e-10
84327,2.1175640452091137e-10
84328,1.2749417694507057e-10
84329,2.574075070748365e-12
84330,5.1419375314065276e-11
84331,6.0006429233692e-10
84332,6.696500679990687e-10
84333,2.3352661062129734e-10
84334,8.52218299531052e-10
84335,1.9363731900580135e-10
84336,2.775082041198966e-10
84337,1.1593915762790677e-12
84338,5.34819212054823e-10
84339,6.510283558812202e-12
84340,9.421829076529376e-11
84341,2.08521551669945e-11
84342,2.6483373814490147e-11
84343,3.04284144365564e-11
84344,1.7733412796140375e-10
84345,3.863076970387173e-9
84346,5.5455054018453986e-5
84347,1.8377012586020755e-10
84348,0.001673551765846323
84349,2.607126273674029e-10
84350,4.071672905243063e-12
84351,9.745823443294295e-11
84352,6.876593856151665e-11
84353,1.0607388101163786e-9
84354,5.806860347773024e-10
84355,1.7260436376888488e-8
84356,3.086611740024432e-8
84357,8.66911084959967e-9
84358,4.266128012350767e-8
84359,2.3560497209691432e-11
84360,3.014941956989834e-11
84361,2.1376731609404968e-11
84362,1.7510332905496625e-10
84363,9.696026038455468e-8
84364,1.8888411943409498e-10
84365,9.80267368007251e-10
84366,1.6588845217490959e-13
84367,4.06606118767891e-11
84368,4.5380170325365006e-10
84369,8.109745850424786e-13
84370,1.015498005419286e-7
84371,1.1273381573902722e-8
84372,2.7112013368770874e-10
84373,1
84374,1.3284737255796268e-10
84375,1.6888838851788545e-10
84376,2.207786673924939e-11
84377,1.6175146031553068e-10
84378,8.273863764903495e-10
84379,3.741847240959281e-11
84380,7.166303622154979e-10
84381,1.080397479568798e-9
84382,1.585633486812184e-12
84383,6.256683128666422e-9
84384,2.7157367353388733e-11
84385,7.939764012486728e-10
84386,4.4968927782499e-12
84387,1.1878914279302132e-9
84388,6.358479050978716e-13
84389,1.9166372799711968e-13
84390,3.1104019787539634e-12
84391,1.0316249239769802e-13
84392,2.6187647923562295e-12
84393,4.228291727561389e-11
84394,2.7051005343005193e-11
84395,4.481498612280975e-10
84396,2.7731391060236493e-11
84397,4.909102877575779e-10
84398,9.473471998109117e-10
84399,2.868377785188745e-13
84400,2.4456532393030363e-9
84401,7.118161616655429e-10
84402,4.2498959354410343e-8
84403,9.369144963474469e-11
84404,1.740785755443268e-11
84405,7.50912072889108e-10
84406,1.4129856173943255e-9
84407,1.5410200106028464e-12
84408,1.3416865404390987e-10
84409,5.5907139905857225e-11
84410,1.2114194440741757e-6
84411,8.408473697516546e-11
84412,3.931073091238723e-6
84413,1.7477989038209216e-10
84414,2.5156138125718922e-12
84415,4.972585804874532e-11
84416,2.2232583298748495e-10
84417,5.7795384786531524e-11
84418,4.849385021723026e-10
84419,6.1785917647565326e-12
84420,1.9697735730513823e-9
84421,5.6184299264567005e-14
84422,1.9968304597739526e-10
84423,2.5294101135351093e-14
84424,1.1341562670221816e-10
84425,3.3083168060816753e-9
84426,5.55379545380004e-9
84427,7.726090561239946e-9
84428,1.0914311044535629e-10
84429,8.478299565063235e-11
84430,7.670042298329032e-8
84431,5.59980523059119e-10
84432,9.345586073328741e-13
84433,8.02280403970837e-11
84434,2.453514449105975e-11
84435,1.461282173316716e-10
84436,7.412592740289972e-9
84437,3.54302649911007e-9
84438,3.6112835965304925e-9
84439,4.1594937367667134e-11
84440,1.080043153570673e-10
84441,5.4429578457815276e-8
84442,1.9405841490238348e-10
84443,2.2548171344864576e-10
84444,1.8636772927395048e-9
84445,6.537353393504987e-11
84446,0.0016351578046341815
84447,1.865116907454244e-5
84448,3.109722103777816e-9
84449,4.515455057102113e-6
84450,3.045167599272319e-11
84451,9.512101333415645e-11
84452,4.3175290568697284e-11
84453,9.872972945734859e-9
84454,4.624072671298218e-10
84455,6.972111764485038e-10
84456,3.1692188766643966e-10
84457,2.4125541405089913e-20
84458,3.280207676490978e-10
84459,4.2119054617886345e-10
84460,2.085307237766519e-9
84461,5.487235045830693e-10
84462,1.272173629650531e-10
84463,9.895043964709488e-8
84464,4.2134979040986695e-11
84465,1.257177772940402e-9
84466,3.5332340794791615e-11
84467,3.6103468972364955e-10
84468,3.4342663808647524e-9
84469,1.3711600088894892e-9
84470,1.7481743980807645e-6
84471,1.891487906814531e-11
84472,1.451985103886134e-9
84473,1.2499024900830819e-13
84474,1.8379368863024644e-10
84475,2.9030656966499805e-5
84476,2.879674719155621e-11
84477,1.2174430855727838e-9
84478,2.0677746831156284e-4
84479,2.431046136145691e-10
84480,1.0971849427547241e-10
84481,2.0007802104793781e-10
84482,1.0068310333927176e-11
84483,4.093956434868528e-8
84484,9.205181422001463e-10
84485,5.430478183792915e-11
84486,1.8124841777963435e-11
84487,4.056476204957094e-10
84488,3.2757554838707346e-9
84489,7.219600727888875e-10
84490,4.2893696611827424e-11
84491,2.7349448359044156e-10
84492,2.839959590861364e-8
84493,1.5146610186986937e-10
84494,1.0721130212822525e-9
84495,1.9144173532436983e-9
84496,5.283904112277619e-12
84497,1.335339451682936e-9
84498,1.790192210616166e-9
84499,2.272654524562106e-11
84500,5.263501787898816e-8
84501,8.715080032251193e-11
84502,2.7321208309181904e-10
84503,1.1039146032296685e-5
84504,3.785273565049163e-10
84505,9.400340347160032e-11
84506,1.018161375518263e-8
84507,7.987026392426906e-11
84508,9.235441329027107e-9
84509,9.872934789273123e-9
84510,2.3531092951332297e-8
84511,7.11745976736603e-5
84512,4.2102500644797545e-10
84513,1.602279056973287e-10
84514,6.093803711015567e-9
84515,3.4014406594723637e-9
84516,2.6594102583137745e-9
84517,8.420491667792558e-8
84518,5.970396263947843e-8
84519,5.1862130526731855e-11
84520,1.6828520850596233e-9
84521,9.114591704021473e-7
84522,6.99430437879573e-10
84523,1.1526115778866979e-8
84524,4.6556729367660084e-10
84525,0.0010731670893705172
84526,2.7833454303132187e-11
84527,2.588727024125365e-11
84528,2.6189209216052823e-12
84529,1.1071227349322583e-8
84530,6.763626481196981e-11
84531,5.78007980005252e-10
84532,3.2411573127263413e-12
84533,1.343898811034831e-8
84534,2.7438325322321518e-11
84535,3.7645230556201526e-10
84536,4.6172531485292107e-10
84537,5.266530287501233e-10
84538,1.4956217625274736e-9
84539,2.0479776569541023e-9
84540,1.3997202113245532e-6
84541,1.9619932523468024e-9
84542,9.782790910220413e-10
84543,8.328153275282992e-9
84544,8.536186290520227e-10
84545,9.483693296393654e-12
84546,1.7645127678777617e-10
84547,8.338583005459156e-12
84548,1.086036599342098e-9
84549,8.758456143492059e-11
84550,1.3758474900521407e-9
84551,4.586531465448323e-9
84552,1.0009227733788638e-4
84553,5.0453481733402e-8
84554,2.4788652141205465e-4
84555,1.2683132045469383e-9
84556,4.245195612057181e-9
84557,1.4544679170754261e-11
84558,6.2339065298977705e-9
84559,2.388927865798086e-7
84560,7.598582805973141e-8
84561,3.5477698408893943e-9
84562,6.499219776071804e-10
84563,7.262433479944132e-10
84564,3.9459966634392186e-14
84565,4.5303967538056917e-10
84566,7.590307677534442e-8
84567,3.3242315312040757e-9
84568,1.6053715735579336e-10
84569,9.057447002975535e-6
84570,2.7790761418420353e-14
84571,3.718397115619207e-8
84572,1.8067272178383809e-6
84573,2.471029448873134e-10
84574,1.0155616281872639e-9
84575,4.595476978858226e-11
84576,5.0224036678971805e-11
84577,1.5576490213305935e-8
84578,2.483018789794392e-10
84579,9.082349556346073e-8
84580,5.483281993902651e-11
84581,3.429547059297007e-11
84582,3.071296436867682e-11
84583,5.178214475681621e-11
84584,1.7135986337722465e-13
84585,4.2051479860448634e-10
84586,1.6948139136023307e-10
84587,1.3974479727878426e-6
84588,4.677559973504341e-9
84589,7.134828417780108e-9
84590,7.877326744721505e-11
84591,4.700757127555144e-10
84592,2.515485072864584e-10
84593,2.272528421697357e-11
84594,6.203539099707775e-10
84595,7.350267381116874e-12
84596,1.135355721611074e-11
84597,4.113807089582812e-10
84598,8.986253483157603e-9
84599,1.234698697575169e-10
84600,2.651307456621604e-12
84601,4.777413363298446e-10
84602,1.8974534484105904e-9
84603,3.4470611936749475e-13
84604,6.057516144015053e-8
84605,2.9425191128485683e-9
84606,5.967941341820175e-9
84607,1.4437437865761903e-10
84608,8.325911386558448e-11
84609,1.3370405582450626e-11
84610,3.007191206530273e-10
84611,2.0775613940724797e-10
84612,2.0561058363046018e-11
84613,2.5522628222218264e-10
84614,6.434886329777132e-11
84615,2.187264179977318e-11
84616,1.94027854972968e-10
84617,7.057401198645317e-11
84618,4.275577398632554e-8
84619,1.320428126169444e-10
84620,1.1500481844887577e-10
84621,9.876374405055323e-11
84622,6.580774433960048e-12
84623,3.8245230663793174e-11
84624,6.9092071501977085e-9
84625,1.2527534617116196e-10
84626,5.301732607431606e-10
84627,5.875071222796214e-10
84628,1.13607954867119e-10
84629,2.023544962952621e-9
84630,7.025998263553702e-13
84631,2.208464134863648e-11
84632,5.2745672900334063e-11
84633,1.1837768796567665e-10
84634,2.0811599097376247e-10
84635,1.3406231296785156e-11
84636,3.440919612936172e-11
84637,1.561675220224426e-11
84638,1.74068832591605e-13
84639,1.7093601896048446e-11
84640,6.947852779000474e-10
84641,4.76170700788294e-12
84642,7.170203287659971e-11
84643,2.8121984843891623e-11
84644,5.833131651592126e-11
84645,9.148715797734656e-11
84646,1.662170591106716e-10
84647,1.108640973278374e-10
84648,8.100453379186812e-10
84649,1.4088124227144006e-10
84650,9.147502688878557e-6
84651,1.9090004618404226e-13
84652,1.235856986840355e-10
84653,1.7291423657056394e-9
84654,1.4487563718367777e-9
84655,8.174009875912218e-11
84656,5.760047585276227e-13
84657,3.2232377156984117e-10
84658,6.118707163823977e-10
84659,2.132456166088864e-11
84660,4.0120588734247843e-10
84661,2.786427939116262e-12
84662,6.355611172298161e-11
84663,7.860513036526923e-11
84664,1.7267976370408235e-5
84665,3.326360818536813e-11
84666,7.86673318207404e-11
84667,1.7619055245242586e-11
84668,8.635946792957416e-10
84669,1.1202745311755295e-11
84670,8.498300935717813e-13
84671,2.768609566575931e-9
84672,1.7855605073478874e-12
84673,4.372590674822059e-12
84674,9.931777022254099e-12
84675,7.395895789656022e-12
84676,3.2122322321745125e-11
84677,3.045213932716458e-13
84678,2.750046913723199e-9
84679,5.943737268734595e-9
84680,6.798563569332503e-5
84681,4.379126802754986e-11
84682,1.7771888419997054e-12
84683,9.268406528196724e-11
84684,8.492489765779152e-10
84685,1.0856069370321973e-9
84686,2.966953805310223e-9
84687,2.6345411303607495e-11
84688,1.0545979968690126e-09
84689,1.6875123823706954e-10
84690,8.5084336949737e-9
84691,8.3496160150581755e-10
84692,1.4389084891333272e-10
84693,4.4159765666371234e-11
84694,7.772258434715483e-11
84695,1.1844745068423517e-10
84696,3.020671797986361e-9
84697,1.4037859584145804e-10
84698,4.37184054631793e-8
84699,2.59287608970581e-10
84700,1.6018181388074095e-12
84701,5.586153007854723e-13
84702,1.1260719465401629e-10
84703,2.020579813845813e-12
84704,5.779744020181493e-12
84705,1.0254235884370252e-11
84706,2.0685104876440552e-11
84707,5.278274746442666e-13
84708,1.307854540809221e-11
84709,8.474559157176294e-11
84710,2.3710491988261467e-12
84711,4.4519598842929736e-11
84712,8.85743424046989e-14
84713,6.360579613484022e-12
84714,2.0315016990990782e-13
84715,2.1728801488429335e-12
84716,3.4627601148446596e-10
84717,3.0897685437890416e-11
84718,3.378690435064928e-12
84719,1.0503461030031127e-11
84720,2.919350348368081e-5
84721,2.899099792090866e-8
84722,4.608971605207647e-7
84723,1.1381162348851895e-9
84724,7.371635464697086e-11
84725,1.7650305541720328e-12
84726,3.8946321602728194e-8
84727,4.6373050238829787e-10
84728,2.1273629628290225e-10
84729,1.8497179309731286e-11
84730,1.8348845402973497e-11
84731,5.4420330335861315e-11
84732,4.5747016311655295e-5
84733,7.996369566170799e-12
84734,1.3616380169509049e-12
84735,3.8689906819437635e-11
84736,1.6133395174864332e-11
84737,5.110782703167943e-10
84738,4.874757272760143e-5
84739,5.063874891234563e-11
84740,2.4160061574426537e-13
84741,3.846953279296098e-12
84742,7.245418262807393e-6
84743,1.626969433370802e-11
84744,3.097858729963352e-4
84745,2.1065872944400476e-12
84746,8.008397644969018e-11
84747,1.1668823575366624e-10
84748,4.630107262317041e-11
84749,6.708241467363616e-12
84750,2.0866602731938431e-4
84751,6.275370308370231e-10
84752,2.077786528515538e-9
84753,3.6341970176076064e-9
84754,6.057345913735936e-12
84755,2.5871671778097784e-12
84756,3.0936128493431207e-11
84757,7.27375181951251e-9
84758,2.8453244033620198e-18
84759,2.907017186755754e-12
84760,7.569155503959412e-9
84761,3.919261305989235e-11
84762,6.92666792070688e-11
84763,1.3923262571076966e-9
84764,1.0255856721905602e-10
84765,1.0148469521397256e-11
84766,6.981511581037086e-10
84767,9.345243504397831e-10
84768,3.1630254045753127e-11
84769,1.4764073863724208e-10
84770,1.9358342526542292e-10
84771,1.2872205428593613e-11
84772,1.9650883390847916e-11
84773,1.8618093100062547e-14
84774,2.7549651525242292e-11
84775,1.3744390177804664e-9
84776,2.6053237549334397e-10
84777,8.632153832239571e-11
84778,1.7034138463307196e-12
84779,7.765896055191017e-8
84780,7.813114356328686e-12
84781,1.1210840685600398e-5
84782,5.8134387826208964e-8
84783,6.092376094073916e-12
84784,8.821415752564956e-10
84785,1.4646236540862318e-10
84786,2.1941596642904957e-4
84787,7.571714512107158e-11
84788,9.270910550680966e-11
84789,4.711873303900527e-11
84790,1.3997212048129321e-8
84791,2.2525166710920975e-10
84792,3.151793123935821e-10
84793,4.212264301174698e-11
84794,3.152379539153946e-11
84795,4.869574630004656e-12
84796,5.57923635006417e-12
84797,2.9075472264865738e-11
84798,2.529135993912404e-10
84799,7.559487798383075e-9
84800,5.1683214719940546e-8
84801,1.1188746632544273e-7
84802,1.0271028165751336e-10
84803,5.493702408949299e-10
84804,9.45460689683179e-9
84805,0.012325898515963489
84806,1.4058924293949183e-10
84807,1.1463372667869903e-11
84808,1.0338994281690655e-10
84809,3.272736574672875e-11
